card_id,name_th,series,clan,local_image_path,image_url,status,bytes,error
BT01-004TH,ดราโกนิค โอเวอร์ลอร์ด,[BT01] VG-BT01 : Descent of the King of Knights,คาเงโร่,outputs\kk_cardfight_export\data\images\BT01\คาเงโร่\BT01-004TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-004TH.jpg?cardVersionSyncUpdateNo=251,skipped,195216,
BT01-005TH,"ร่างแปลงแห่งชัยชนะ, อารีปฟ์",[BT01] VG-BT01 : Descent of the King of Knights,คาเงโร่,outputs\kk_cardfight_export\data\images\BT01\คาเงโร่\BT01-005TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-005TH.jpg?cardVersionSyncUpdateNo=251,skipped,196408,
BT01-013TH,วอเท็กซ์ ดราก้อน,[BT01] VG-BT01 : Descent of the King of Knights,คาเงโร่,outputs\kk_cardfight_export\data\images\BT01\คาเงโร่\BT01-013TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-013TH.jpg?cardVersionSyncUpdateNo=251,skipped,152535,
BT01-014TH,"อัศวินมังกร, อารีปพ์",[BT01] VG-BT01 : Descent of the King of Knights,คาเงโร่,outputs\kk_cardfight_export\data\images\BT01\คาเงโร่\BT01-014TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-014TH.jpg?cardVersionSyncUpdateNo=251,skipped,189886,
BT01-015TH,"ไวเวิร์นการ์ด, บาร์รี่",[BT01] VG-BT01 : Descent of the King of Knights,คาเงโร่,outputs\kk_cardfight_export\data\images\BT01\คาเงโร่\BT01-015TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-015TH.jpg?cardVersionSyncUpdateNo=251,skipped,193357,
BT01-016TH,"ลิซาร์ดโซลเจอร์, คอนโร",[BT01] VG-BT01 : Descent of the King of Knights,คาเงโร่,outputs\kk_cardfight_export\data\images\BT01\คาเงโร่\BT01-016TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-016TH.jpg?cardVersionSyncUpdateNo=251,skipped,162466,
BT01-022TH,"อัศวินมังกร, เนฮาเลม",[BT01] VG-BT01 : Descent of the King of Knights,คาเงโร่,outputs\kk_cardfight_export\data\images\BT01\คาเงโร่\BT01-022TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-022TH.jpg?cardVersionSyncUpdateNo=251,skipped,145903,
BT01-023TH,"ไวเวิร์นสไตร์ค, เทจาส",[BT01] VG-BT01 : Descent of the King of Knights,คาเงโร่,outputs\kk_cardfight_export\data\images\BT01\คาเงโร่\BT01-023TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-023TH.jpg?cardVersionSyncUpdateNo=251,skipped,173650,
BT01-024TH,"ร่างแปลงแห่งหอก, ทาร์",[BT01] VG-BT01 : Descent of the King of Knights,คาเงโร่,outputs\kk_cardfight_export\data\images\BT01\คาเงโร่\BT01-024TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-024TH.jpg?cardVersionSyncUpdateNo=251,skipped,159683,
BT01-048TH,"ร่างแปลงแห่งเกราะ, บาร์",[BT01] VG-BT01 : Descent of the King of Knights,คาเงโร่,outputs\kk_cardfight_export\data\images\BT01\คาเงโร่\BT01-048TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-048TH.jpg?cardVersionSyncUpdateNo=251,skipped,175830,
BT01-049TH,"ดราก้อนมองค์, โกโจ",[BT01] VG-BT01 : Descent of the King of Knights,คาเงโร่,outputs\kk_cardfight_export\data\images\BT01\คาเงโร่\BT01-049TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-049TH.jpg?cardVersionSyncUpdateNo=251,skipped,223940,
BT01-050TH,"ไวเวิร์นสไตร์ค,จาร์เรน",[BT01] VG-BT01 : Descent of the King of Knights,คาเงโร่,outputs\kk_cardfight_export\data\images\BT01\คาเงโร่\BT01-050TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-050TH.jpg?cardVersionSyncUpdateNo=251,skipped,156344,
BT01-051TH,"ดราก้อน แดนเซอร์, โมนิก้า",[BT01] VG-BT01 : Descent of the King of Knights,คาเงโร่,outputs\kk_cardfight_export\data\images\BT01\คาเงโร่\BT01-051TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-051TH.jpg?cardVersionSyncUpdateNo=251,skipped,208087,
BT01-052TH,"ลิซาร์ด โซลเจอร์, กันลู",[BT01] VG-BT01 : Descent of the King of Knights,คาเงโร่,outputs\kk_cardfight_export\data\images\BT01\คาเงโร่\BT01-052TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-052TH.jpg?cardVersionSyncUpdateNo=251,skipped,149322,
BT01-053TH,"ดราก้อนมองค์, เกนโจ",[BT01] VG-BT01 : Descent of the King of Knights,คาเงโร่,outputs\kk_cardfight_export\data\images\BT01\คาเงโร่\BT01-053TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-053TH.jpg?cardVersionSyncUpdateNo=251,skipped,216398,
BT01-036TH,เดม่อน อีทเตอร์,[BT01] VG-BT01 : Descent of the King of Knights,ดาร์ค อิลเรกูลาร์ส,outputs\kk_cardfight_export\data\images\BT01\ดาร์ค_อิลเรกูลาร์ส\BT01-036TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-036TH.jpg?cardVersionSyncUpdateNo=251,skipped,210815,
BT01-071TH,บลู ดัสท์,[BT01] VG-BT01 : Descent of the King of Knights,ดาร์ค อิลเรกูลาร์ส,outputs\kk_cardfight_export\data\images\BT01\ดาร์ค_อิลเรกูลาร์ส\BT01-071TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-071TH.jpg?cardVersionSyncUpdateNo=251,skipped,184118,
BT01-072TH,ไนท์แมร์ เบบี้,[BT01] VG-BT01 : Descent of the King of Knights,ดาร์ค อิลเรกูลาร์ส,outputs\kk_cardfight_export\data\images\BT01\ดาร์ค_อิลเรกูลาร์ส\BT01-072TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-072TH.jpg?cardVersionSyncUpdateNo=251,skipped,144093,
BT01-033TH,"จอมเผด็จการ, เดธเร็กซ์",[BT01] VG-BT01 : Descent of the King of Knights,ทาจิคาเสะ,outputs\kk_cardfight_export\data\images\BT01\ทาจิคาเสะ\BT01-033TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-033TH.jpg?cardVersionSyncUpdateNo=251,skipped,158937,
BT01-034TH,"มังกรจู่โจม, ไบลท์ท็อป",[BT01] VG-BT01 : Descent of the King of Knights,ทาจิคาเสะ,outputs\kk_cardfight_export\data\images\BT01\ทาจิคาเสะ\BT01-034TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-034TH.jpg?cardVersionSyncUpdateNo=251,skipped,156912,
BT01-066TH,โซนิค โนอา,[BT01] VG-BT01 : Descent of the King of Knights,ทาจิคาเสะ,outputs\kk_cardfight_export\data\images\BT01\ทาจิคาเสะ\BT01-066TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-066TH.jpg?cardVersionSyncUpdateNo=251,skipped,165696,
BT01-067TH,"มังกรหุ้มเกราะ, ชิลด์ดอน",[BT01] VG-BT01 : Descent of the King of Knights,ทาจิคาเสะ,outputs\kk_cardfight_export\data\images\BT01\ทาจิคาเสะ\BT01-067TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-067TH.jpg?cardVersionSyncUpdateNo=251,skipped,158927,
BT01-035TH,มังกรนินจา วอยด์มาสเตอร์,[BT01] VG-BT01 : Descent of the King of Knights,นุบาทามะ,outputs\kk_cardfight_export\data\images\BT01\นุบาทามะ\BT01-035TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-035TH.jpg?cardVersionSyncUpdateNo=251,skipped,191808,
BT01-068TH,สัตว์นินจา ชิกาสึมิ,[BT01] VG-BT01 : Descent of the King of Knights,นุบาทามะ,outputs\kk_cardfight_export\data\images\BT01\นุบาทามะ\BT01-068TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-068TH.jpg?cardVersionSyncUpdateNo=251,skipped,171540,
BT01-069TH,มังกรนินจา เดรดมาสเตอร์,[BT01] VG-BT01 : Descent of the King of Knights,นุบาทามะ,outputs\kk_cardfight_export\data\images\BT01\นุบาทามะ\BT01-069TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-069TH.jpg?cardVersionSyncUpdateNo=251,skipped,194149,
BT01-070TH,สัตว์นินจา ฮางาคุเระ,[BT01] VG-BT01 : Descent of the King of Knights,นุบาทามะ,outputs\kk_cardfight_export\data\images\BT01\นุบาทามะ\BT01-070TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-070TH.jpg?cardVersionSyncUpdateNo=251,skipped,172526,
BT01-001TH,"ราชาแห่งอัศวิน, อัลเฟรด",[BT01] VG-BT01 : Descent of the King of Knights,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\BT01\รอยัล_พาลาดิน\BT01-001TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-001TH.jpg?cardVersionSyncUpdateNo=251,skipped,172051,
BT01-002TH,บลาสเตอร์ เบลด,[BT01] VG-BT01 : Descent of the King of Knights,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\BT01\รอยัล_พาลาดิน\BT01-002TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-002TH.jpg?cardVersionSyncUpdateNo=251,skipped,188997,
BT01-003TH,บาร์คกัล,[BT01] VG-BT01 : Descent of the King of Knights,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\BT01\รอยัล_พาลาดิน\BT01-003TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-003TH.jpg?cardVersionSyncUpdateNo=251,skipped,196287,
BT01-009TH,"อัศวินล่ามาร, โลเฮนกริน",[BT01] VG-BT01 : Descent of the King of Knights,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\BT01\รอยัล_พาลาดิน\BT01-009TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-009TH.jpg?cardVersionSyncUpdateNo=251,skipped,180450,
BT01-010TH,อัศวินโดดเดี่ยว แกรนสล็อต,[BT01] VG-BT01 : Descent of the King of Knights,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\BT01\รอยัล_พาลาดิน\BT01-010TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-010TH.jpg?cardVersionSyncUpdateNo=251,skipped,233793,
BT01-011TH,"โล่แสง, อิโซลท์",[BT01] VG-BT01 : Descent of the King of Knights,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\BT01\รอยัล_พาลาดิน\BT01-011TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-011TH.jpg?cardVersionSyncUpdateNo=251,skipped,211989,
BT01-012TH,"อัศวินแห่งอนาคต, ริว",[BT01] VG-BT01 : Descent of the King of Knights,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\BT01\รอยัล_พาลาดิน\BT01-012TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-012TH.jpg?cardVersionSyncUpdateNo=251,skipped,181966,
BT01-021TH,อัศวินแห่งความเงียบ กาลลาทิน,[BT01] VG-BT01 : Descent of the King of Knights,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\BT01\รอยัล_พาลาดิน\BT01-021TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-021TH.jpg?cardVersionSyncUpdateNo=251,skipped,169306,
BT01-041TH,"อัศวินแห่งสัญญา, เรนดอฟ",[BT01] VG-BT01 : Descent of the King of Knights,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\BT01\รอยัล_พาลาดิน\BT01-041TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-041TH.jpg?cardVersionSyncUpdateNo=251,skipped,165511,
BT01-042TH,"ปราชญ์น้อย, มารอน",[BT01] VG-BT01 : Descent of the King of Knights,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\BT01\รอยัล_พาลาดิน\BT01-042TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-042TH.jpg?cardVersionSyncUpdateNo=251,skipped,166857,
BT01-043TH,"มิโกะแห่งทะเลสาบ, ไลเอน",[BT01] VG-BT01 : Descent of the King of Knights,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\BT01\รอยัล_พาลาดิน\BT01-043TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-043TH.jpg?cardVersionSyncUpdateNo=251,skipped,239249,
BT01-044TH,วิงกัล,[BT01] VG-BT01 : Descent of the King of Knights,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\BT01\รอยัล_พาลาดิน\BT01-044TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-044TH.jpg?cardVersionSyncUpdateNo=251,skipped,153200,
BT01-045TH,"พ่อค้าอาวุธ, โกวานอน",[BT01] VG-BT01 : Descent of the King of Knights,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\BT01\รอยัล_พาลาดิน\BT01-045TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-045TH.jpg?cardVersionSyncUpdateNo=251,skipped,193488,
BT01-046TH,โพลกัล,[BT01] VG-BT01 : Descent of the King of Knights,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\BT01\รอยัล_พาลาดิน\BT01-046TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-046TH.jpg?cardVersionSyncUpdateNo=251,skipped,158977,
BT01-047TH,"มิโกะแห่งต้นไม้แห่งชีวิต, เอเลนเน่",[BT01] VG-BT01 : Descent of the King of Knights,รอยัล พาลาดิน,outputs\kk_cardfight_export\data\images\BT01\รอยัล_พาลาดิน\BT01-047TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-047TH.jpg?cardVersionSyncUpdateNo=251,skipped,150304,
BT01-020TH,จักเกอร์นอท แม็กซิมัม,[BT01] VG-BT01 : Descent of the King of Knights,สไปค์ บราเธอร์ส,outputs\kk_cardfight_export\data\images\BT01\สไปค์_บราเธอร์ส\BT01-020TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-020TH.jpg?cardVersionSyncUpdateNo=251,skipped,215091,
BT01-074TH,ไฮสปีด บรากกี้,[BT01] VG-BT01 : Descent of the King of Knights,สไปค์ บราเธอร์ส,outputs\kk_cardfight_export\data\images\BT01\สไปค์_บราเธอร์ส\BT01-074TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-074TH.jpg?cardVersionSyncUpdateNo=251,skipped,174833,
BT01-075TH,วันเดอร์บอย,[BT01] VG-BT01 : Descent of the King of Knights,สไปค์ บราเธอร์ส,outputs\kk_cardfight_export\data\images\BT01\สไปค์_บราเธอร์ส\BT01-075TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-075TH.jpg?cardVersionSyncUpdateNo=251,skipped,177128,
BT01-076TH,"เรดชู, มิลลี่",[BT01] VG-BT01 : Descent of the King of Knights,สไปค์ บราเธอร์ส,outputs\kk_cardfight_export\data\images\BT01\สไปค์_บราเธอร์ส\BT01-076TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-076TH.jpg?cardVersionSyncUpdateNo=251,skipped,162205,
BT01-039TH,เฮลสไปเดอร์,[BT01] VG-BT01 : Descent of the King of Knights,เมก้าโคโลนี่,outputs\kk_cardfight_export\data\images\BT01\เมก้าโคโลนี่\BT01-039TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-039TH.jpg?cardVersionSyncUpdateNo=251,skipped,188819,
BT01-040TH,บลัดดี้ เฮอคิวเลส,[BT01] VG-BT01 : Descent of the King of Knights,เมก้าโคโลนี่,outputs\kk_cardfight_export\data\images\BT01\เมก้าโคโลนี่\BT01-040TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-040TH.jpg?cardVersionSyncUpdateNo=251,skipped,169416,
BT01-079TH,คาร์ม่า ควีน,[BT01] VG-BT01 : Descent of the King of Knights,เมก้าโคโลนี่,outputs\kk_cardfight_export\data\images\BT01\เมก้าโคโลนี่\BT01-079TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-079TH.jpg?cardVersionSyncUpdateNo=251,skipped,208864,
BT01-080TH,มาดาม มิราจ,[BT01] VG-BT01 : Descent of the King of Knights,เมก้าโคโลนี่,outputs\kk_cardfight_export\data\images\BT01\เมก้าโคโลนี่\BT01-080TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-080TH.jpg?cardVersionSyncUpdateNo=251,skipped,165528,
BT01-037TH,มอนเตอร์ แฟรงค์,[BT01] VG-BT01 : Descent of the King of Knights,แกรนบลู,outputs\kk_cardfight_export\data\images\BT01\แกรนบลู\BT01-037TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-037TH.jpg?cardVersionSyncUpdateNo=251,skipped,185564,
BT01-038TH,ผู้บัญชาการ บลูบลัด,[BT01] VG-BT01 : Descent of the King of Knights,แกรนบลู,outputs\kk_cardfight_export\data\images\BT01\แกรนบลู\BT01-038TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-038TH.jpg?cardVersionSyncUpdateNo=251,skipped,206428,
BT01-077TH,"ชายสุดฟูฟ่า, โรมิโอ",[BT01] VG-BT01 : Descent of the King of Knights,แกรนบลู,outputs\kk_cardfight_export\data\images\BT01\แกรนบลู\BT01-077TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-077TH.jpg?cardVersionSyncUpdateNo=251,skipped,181443,
BT01-078TH,ซอมบี้นำทาง,[BT01] VG-BT01 : Descent of the King of Knights,แกรนบลู,outputs\kk_cardfight_export\data\images\BT01\แกรนบลู\BT01-078TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-078TH.jpg?cardVersionSyncUpdateNo=251,skipped,147250,
BT01-008TH,อาชูร่า ไกเซอร์,[BT01] VG-BT01 : Descent of the King of Knights,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\BT01\โนว่า_เกรปเปอร์\BT01-008TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-008TH.jpg?cardVersionSyncUpdateNo=251,skipped,181562,
BT01-028TH,Mr. อินวิซิเบิ้ล,[BT01] VG-BT01 : Descent of the King of Knights,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\BT01\โนว่า_เกรปเปอร์\BT01-028TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-028TH.jpg?cardVersionSyncUpdateNo=251,skipped,186273,
BT01-029TH,บลูทัล แจ็ค,[BT01] VG-BT01 : Descent of the King of Knights,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\BT01\โนว่า_เกรปเปอร์\BT01-029TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-029TH.jpg?cardVersionSyncUpdateNo=251,skipped,182970,
BT01-030TH,คิง ออฟ ซอร์ด,[BT01] VG-BT01 : Descent of the King of Knights,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\BT01\โนว่า_เกรปเปอร์\BT01-030TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-030TH.jpg?cardVersionSyncUpdateNo=251,skipped,174990,
BT01-031TH,ควีน ออฟ ฮาร์ท,[BT01] VG-BT01 : Descent of the King of Knights,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\BT01\โนว่า_เกรปเปอร์\BT01-031TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-031TH.jpg?cardVersionSyncUpdateNo=251,skipped,177624,
BT01-032TH,แบทเทิลไรเซอร์,[BT01] VG-BT01 : Descent of the King of Knights,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\BT01\โนว่า_เกรปเปอร์\BT01-032TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-032TH.jpg?cardVersionSyncUpdateNo=251,skipped,181811,
BT01-059TH,ฮังกรี่ ดัมตี้,[BT01] VG-BT01 : Descent of the King of Knights,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\BT01\โนว่า_เกรปเปอร์\BT01-059TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-059TH.jpg?cardVersionSyncUpdateNo=251,skipped,141791,
BT01-060TH,ทอชบอย,[BT01] VG-BT01 : Descent of the King of Knights,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\BT01\โนว่า_เกรปเปอร์\BT01-060TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-060TH.jpg?cardVersionSyncUpdateNo=251,skipped,170331,
BT01-061TH,ผู้ประกาศร้องเล่นเต้นเดิน เชาท์,[BT01] VG-BT01 : Descent of the King of Knights,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\BT01\โนว่า_เกรปเปอร์\BT01-061TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-061TH.jpg?cardVersionSyncUpdateNo=251,skipped,164015,
BT01-062TH,เคลย์-ดอล เมคานิค,[BT01] VG-BT01 : Descent of the King of Knights,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\BT01\โนว่า_เกรปเปอร์\BT01-062TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-062TH.jpg?cardVersionSyncUpdateNo=251,skipped,158072,
BT01-063TH,ไชนิ่ง เลดี้,[BT01] VG-BT01 : Descent of the King of Knights,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\BT01\โนว่า_เกรปเปอร์\BT01-063TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-063TH.jpg?cardVersionSyncUpdateNo=251,skipped,160329,
BT01-064TH,ลัคกี้เกิร์ล,[BT01] VG-BT01 : Descent of the King of Knights,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\BT01\โนว่า_เกรปเปอร์\BT01-064TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-064TH.jpg?cardVersionSyncUpdateNo=251,skipped,172295,
BT01-065TH,"ริงเกิร์ล, คลาล่า",[BT01] VG-BT01 : Descent of the King of Knights,โนว่า เกรปเปอร์,outputs\kk_cardfight_export\data\images\BT01\โนว่า_เกรปเปอร์\BT01-065TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-065TH.jpg?cardVersionSyncUpdateNo=251,skipped,209413,
BT01-006TH,CEO อามาเทราสึ,[BT01] VG-BT01 : Descent of the King of Knights,โอราเคิล ทิงค์ แทงค์,outputs\kk_cardfight_export\data\images\BT01\โอราเคิล_ทิงค์_แทงค์\BT01-006TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-006TH.jpg?cardVersionSyncUpdateNo=251,skipped,198640,
BT01-007TH,"แบทเทิล ซิสเตอร์, โคโคอา",[BT01] VG-BT01 : Descent of the King of Knights,โอราเคิล ทิงค์ แทงค์,outputs\kk_cardfight_export\data\images\BT01\โอราเคิล_ทิงค์_แทงค์\BT01-007TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-007TH.jpg?cardVersionSyncUpdateNo=251,skipped,190728,
BT01-017TH,ไมเดน ออฟ ไลบร้า,[BT01] VG-BT01 : Descent of the King of Knights,โอราเคิล ทิงค์ แทงค์,outputs\kk_cardfight_export\data\images\BT01\โอราเคิล_ทิงค์_แทงค์\BT01-017TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-017TH.jpg?cardVersionSyncUpdateNo=251,skipped,218766,
BT01-018TH,"แบทเทิล ซิสเตอร์, มอคค่า",[BT01] VG-BT01 : Descent of the King of Knights,โอราเคิล ทิงค์ แทงค์,outputs\kk_cardfight_export\data\images\BT01\โอราเคิล_ทิงค์_แทงค์\BT01-018TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-018TH.jpg?cardVersionSyncUpdateNo=251,skipped,164726,
BT01-019TH,"แบทเทิล ซิสเตอร์,ช็อคโกแลต",[BT01] VG-BT01 : Descent of the King of Knights,โอราเคิล ทิงค์ แทงค์,outputs\kk_cardfight_export\data\images\BT01\โอราเคิล_ทิงค์_แทงค์\BT01-019TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-019TH.jpg?cardVersionSyncUpdateNo=251,skipped,200508,
BT01-025TH,"โอราเคิลกาเดี้ยน, อโพลอน",[BT01] VG-BT01 : Descent of the King of Knights,โอราเคิล ทิงค์ แทงค์,outputs\kk_cardfight_export\data\images\BT01\โอราเคิล_ทิงค์_แทงค์\BT01-025TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-025TH.jpg?cardVersionSyncUpdateNo=251,skipped,213287,
BT01-026TH,"โอราเคิลกาเดี้ยน, ไวส์แมน",[BT01] VG-BT01 : Descent of the King of Knights,โอราเคิล ทิงค์ แทงค์,outputs\kk_cardfight_export\data\images\BT01\โอราเคิล_ทิงค์_แทงค์\BT01-026TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-026TH.jpg?cardVersionSyncUpdateNo=251,skipped,163733,
BT01-027TH,โลเซน เมกัส,[BT01] VG-BT01 : Descent of the King of Knights,โอราเคิล ทิงค์ แทงค์,outputs\kk_cardfight_export\data\images\BT01\โอราเคิล_ทิงค์_แทงค์\BT01-027TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-027TH.jpg?cardVersionSyncUpdateNo=251,skipped,173241,
BT01-054TH,"โอราเคิล กาเดี้ยน, เจมินิ",[BT01] VG-BT01 : Descent of the King of Knights,โอราเคิล ทิงค์ แทงค์,outputs\kk_cardfight_export\data\images\BT01\โอราเคิล_ทิงค์_แทงค์\BT01-054TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-054TH.jpg?cardVersionSyncUpdateNo=251,skipped,160342,
BT01-055TH,"สาวนักพยากรณอากาศ, มิลค์",[BT01] VG-BT01 : Descent of the King of Knights,โอราเคิล ทิงค์ แทงค์,outputs\kk_cardfight_export\data\images\BT01\โอราเคิล_ทิงค์_แทงค์\BT01-055TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-055TH.jpg?cardVersionSyncUpdateNo=251,skipped,177111,
BT01-056TH,"โอราเคิลกาเดี้ยน, ไนเก้",[BT01] VG-BT01 : Descent of the King of Knights,โอราเคิล ทิงค์ แทงค์,outputs\kk_cardfight_export\data\images\BT01\โอราเคิล_ทิงค์_แทงค์\BT01-056TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-056TH.jpg?cardVersionSyncUpdateNo=251,skipped,142146,
BT01-057TH,ดรีม อีทเตอร์,[BT01] VG-BT01 : Descent of the King of Knights,โอราเคิล ทิงค์ แทงค์,outputs\kk_cardfight_export\data\images\BT01\โอราเคิล_ทิงค์_แทงค์\BT01-057TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-057TH.jpg?cardVersionSyncUpdateNo=251,skipped,161826,
BT01-058TH,มิราเคิล คิด,[BT01] VG-BT01 : Descent of the King of Knights,โอราเคิล ทิงค์ แทงค์,outputs\kk_cardfight_export\data\images\BT01\โอราเคิล_ทิงค์_แทงค์\BT01-058TH.jpg,https://files.kkcardfight.com/cards/vgth/BT01-058TH.jpg?cardVersionSyncUpdateNo=251,skipped,171164,
BT02-005TH,บลาซซิ่ง แฟลร์ ดราก้อน,[BT02] VG-BT02 : Onslaught of Dragon Souls,คาเงโร่,outputs\kk_cardfight_export\data\images\BT02\คาเงโร่\BT02-005TH.jpg,https://files.kkcardfight.com/cards/vgth/BT02-005TH.jpg?cardVersionSyncUpdateNo=251,skipped,221364,
BT02-006TH,"มังกรปิดผนึก, บล็อคเคด",[BT02] VG-BT02 : Onslaught of Dragon Souls,คาเงโร่,outputs\kk_cardfight_export\data\images\BT02\คาเงโร่\BT02-006TH.jpg,https://files.kkcardfight.com/cards/vgth/BT02-006TH.jpg?cardVersionSyncUpdateNo=251,skipped,225838,
BT02-016TH,จู่โจมต่อเนื่อง แซทเทอร์แลนด์,[BT02] VG-BT02 : Onslaught of Dragon Souls,คาเงโร่,outputs\kk_cardfight_export\data\images\BT02\คาเงโร่\BT02-016TH.jpg,https://files.kkcardfight.com/cards/vgth/BT02-016TH.jpg?cardVersionSyncUpdateNo=251,skipped,220607,
